                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    552,                0.66231,                0.45755,                 1.0626,                 0.9907,                0.99769,                  0.995,                0.89638,                0.47359,                0.33282,                0.93177,             0.00037943,             0.00037943,             0.00037943
                    553,                0.58707,                0.39924,                0.98742,                0.99172,                0.99819,                  0.995,                0.89811,                0.47682,                0.33285,                0.93448,             0.00037861,             0.00037861,             0.00037861
                    554,                0.61741,                0.42867,                 1.0093,                0.99248,                0.99813,                  0.995,                0.89478,                0.46876,                0.32755,                0.93335,             0.00037778,             0.00037778,             0.00037778
                    555,                 0.5836,                0.39718,                0.98084,                 0.9947,                0.99717,                  0.995,                0.89789,                0.46846,                0.32348,                 0.9301,             0.00037696,             0.00037696,             0.00037696
                    556,                0.60168,                0.41193,                0.99272,                0.99318,                0.99922,                  0.995,                 0.8993,                0.45248,                0.31932,                0.92279,             0.00037613,             0.00037613,             0.00037613
                    557,                0.43653,                 1.0267,                0.73469,                0.98691,                      1,                  0.995,                0.90542,                 0.4535,                 0.3285,                0.92254,             0.00037531,             0.00037531,             0.00037531
                    558,                0.70422,                0.61125,                 1.1002,                0.98468,                0.99971,                  0.995,                0.90853,                0.44279,                0.33387,                0.92031,             0.00037448,             0.00037448,             0.00037448
                    559,                 0.6077,                0.40293,                 0.9709,                0.98678,                0.99519,                  0.995,                0.90912,                0.44191,                0.33916,                0.92096,             0.00037366,             0.00037366,             0.00037366
                    560,                 0.6112,                 0.4027,                 1.0429,                0.99022,                0.99406,                  0.995,                0.90807,                0.45011,                0.33902,                0.92622,             0.00037283,             0.00037283,             0.00037283
                    561,                0.58758,                0.41503,                0.98925,                0.98808,                0.99237,                  0.995,                 0.8995,                 0.4616,                0.32935,                0.93421,             0.00037201,             0.00037201,             0.00037201
                    562,                0.79727,                0.87987,                 1.1724,                0.98623,                 0.9912,                  0.995,                0.88405,                0.49036,                0.33293,                0.94384,             0.00037118,             0.00037118,             0.00037118
                    563,                0.67785,                0.51943,                 1.0621,                 0.9826,                0.99178,                  0.995,                0.89136,                0.48346,                0.32813,                 0.9391,             0.00037036,             0.00037036,             0.00037036
                    564,                0.56244,                0.41321,                 0.9575,                0.98179,                0.99261,                  0.995,                0.90961,                0.45227,                 0.3218,                0.92887,             0.00036954,             0.00036954,             0.00036954
                    565,                 0.5784,                0.42774,                 1.0022,                0.97848,                0.99781,                  0.995,                0.90278,                 0.4427,                0.31764,                0.92367,             0.00036871,             0.00036871,             0.00036871
                    566,                0.56535,                 0.4256,                0.96246,                0.98015,                 0.9982,                  0.995,                0.90724,                 0.4419,                0.31659,                0.91999,             0.00036789,             0.00036789,             0.00036789
                    567,                 0.5933,                0.40078,                0.96349,                0.98278,                      1,                  0.995,                 0.9051,                0.44357,                0.31522,                0.92045,             0.00036706,             0.00036706,             0.00036706
                    568,                0.58146,                0.40546,                0.98822,                0.98908,                0.99928,                  0.995,                0.90152,                0.43647,                0.31297,                0.91842,             0.00036624,             0.00036624,             0.00036624
                    569,                0.62834,                0.45718,                 1.0459,                 0.9926,                      1,                  0.995,                0.90285,                0.43216,                0.31781,                0.91641,             0.00036541,             0.00036541,             0.00036541
                    570,                0.57269,                 0.3985,                0.97343,                0.99502,                0.99986,                  0.995,                 0.9095,                0.43697,                0.32039,                0.91777,             0.00036459,             0.00036459,             0.00036459
                    571,                  0.647,                0.42148,                 1.0447,                 0.9944,                0.99856,                  0.995,                0.90543,                0.43775,                0.32091,                0.91947,             0.00036376,             0.00036376,             0.00036376
                    572,                0.57939,                0.39521,                0.98325,                0.99278,                      1,                  0.995,                0.90205,                0.44457,                0.32118,                0.92254,             0.00036294,             0.00036294,             0.00036294
                    573,                0.59075,                0.38922,                0.98033,                0.98977,                      1,                  0.995,                0.90794,                 0.4391,                0.31674,                0.91947,             0.00036211,             0.00036211,             0.00036211
                    574,                0.55252,                0.38974,                0.96245,                0.99187,                0.99268,                  0.995,                0.91686,                0.43534,                0.31832,                  0.917,             0.00036129,             0.00036129,             0.00036129
                    575,                0.60682,                0.39209,                 1.0101,                0.99088,                0.99121,                  0.995,                0.91393,                0.43532,                0.31717,                0.91639,             0.00036046,             0.00036046,             0.00036046
                    576,                0.61441,                0.42922,                0.99439,                 0.9809,                0.99822,                  0.995,                0.90787,                0.44107,                0.31606,                0.91916,             0.00035964,             0.00035964,             0.00035964
                    577,                0.67393,                0.45981,                 1.0979,                0.97986,                0.99952,                  0.995,                0.89894,                0.47232,                0.32034,                0.92605,             0.00035881,             0.00035881,             0.00035881
                    578,                0.58991,                0.40163,                0.97737,                0.98073,                      1,                  0.995,                0.89933,                0.48139,                 0.3204,                0.92677,             0.00035799,             0.00035799,             0.00035799
                    579,                0.58471,                0.39708,                0.99534,                0.98134,                0.99954,                  0.995,                0.90768,                 0.4683,                0.31787,                0.92487,             0.00035717,             0.00035717,             0.00035717
                    580,                0.60172,                0.43147,                0.96646,                0.98142,                0.99904,                  0.995,                 0.9037,                0.45532,                0.32119,                0.92187,             0.00035634,             0.00035634,             0.00035634
                    581,                0.76122,                0.56394,                 1.1158,                 0.9812,                0.99773,                  0.995,                0.90291,                0.45068,                0.31929,                0.91719,             0.00035552,             0.00035552,             0.00035552
                    582,                0.53178,                0.37119,                0.99197,                 0.9882,                0.99179,                  0.995,                0.90168,                 0.4488,                0.31833,                0.91518,             0.00035469,             0.00035469,             0.00035469
                    583,                0.59165,                0.41059,                0.97971,                0.99114,                0.99213,                  0.995,                0.90717,                0.43045,                0.30973,                0.90813,             0.00035387,             0.00035387,             0.00035387
                    584,                0.57436,                0.38648,                  1.005,                0.99168,                0.99706,                  0.995,                0.90877,                0.43021,                0.30811,                0.90911,             0.00035304,             0.00035304,             0.00035304
                    585,                0.56265,                0.37114,                0.95214,                0.99367,                      1,                  0.995,                0.91117,                0.43626,                0.30688,                0.91484,             0.00035222,             0.00035222,             0.00035222
                    586,                0.61608,                0.42583,                0.99353,                0.99417,                      1,                  0.995,                0.91427,                0.43175,                 0.3064,                0.91719,             0.00035139,             0.00035139,             0.00035139
                    587,                0.62419,                0.41921,                0.97979,                0.99418,                      1,                  0.995,                0.90936,                0.42862,                0.30659,                0.91775,             0.00035057,             0.00035057,             0.00035057
                    588,                0.62707,                0.40692,                 0.9506,                0.99398,                      1,                  0.995,                 0.9184,                0.42965,                0.31034,                0.91791,             0.00034974,             0.00034974,             0.00034974
                    589,                0.59981,                0.44591,                 1.0352,                 0.9938,                0.99981,                  0.995,                0.92061,                0.42284,                0.31195,                0.91735,             0.00034892,             0.00034892,             0.00034892
                    590,                0.65547,                0.42788,                 1.0243,                0.99399,                 0.9994,                  0.995,                0.91898,                0.42144,                 0.3109,                 0.9168,             0.00034809,             0.00034809,             0.00034809
                    591,                0.54969,                0.37589,                0.96402,                0.99424,                0.99912,                  0.995,                0.91717,                0.42764,                0.31445,                0.91923,             0.00034727,             0.00034727,             0.00034727
                    592,                0.56569,                0.39376,                0.99685,                0.99305,                 0.9986,                  0.995,                0.92015,                0.42369,                0.31363,                0.91726,             0.00034644,             0.00034644,             0.00034644
                    593,                  0.592,                0.39565,                0.95508,                0.99217,                0.99867,                  0.995,                0.92951,                0.41574,                 0.3091,                0.91223,             0.00034562,             0.00034562,             0.00034562
                    594,                0.61057,                0.45508,                 1.0285,                0.99201,                0.99927,                  0.995,                0.92617,                0.42916,                0.30964,                0.91627,              0.0003448,              0.0003448,              0.0003448
                    595,                0.59861,                0.41358,                0.97947,                0.99185,                0.99952,                  0.995,                0.91527,                0.43682,                0.31295,                 0.9207,             0.00034397,             0.00034397,             0.00034397
                    596,                0.68709,                0.45012,                0.97645,                 0.9946,                      1,                  0.995,                0.91736,                0.42543,                0.31455,                0.91678,             0.00034315,             0.00034315,             0.00034315
                    597,                0.63868,                 0.4766,                0.98997,                0.99501,                0.99976,                  0.995,                0.91072,                0.43025,                0.31403,                0.91462,             0.00034232,             0.00034232,             0.00034232
                    598,                0.62248,                0.48141,                0.97949,                0.99373,                0.99929,                  0.995,                0.90893,                0.44342,                0.31561,                0.91854,              0.0003415,              0.0003415,              0.0003415
                    599,                0.65489,                0.40102,                 1.1068,                0.99251,                0.99804,                  0.995,                0.91772,                0.44008,                0.31505,                0.91749,             0.00034067,             0.00034067,             0.00034067
                    600,                0.60055,                0.41712,                0.99116,                0.99219,                0.99809,                  0.995,                 0.9138,                0.43766,                0.31754,                 0.9159,             0.00033985,             0.00033985,             0.00033985
                    601,                0.59839,                0.41459,                 1.0002,                 0.9932,                0.99922,                  0.995,                0.91025,                 0.4402,                0.31881,                0.91636,             0.00033902,             0.00033902,             0.00033902
                    602,                0.62158,                0.44643,                  1.037,                 0.9932,                      1,                  0.995,                0.90744,                0.43952,                0.32037,                0.91691,              0.0003382,              0.0003382,              0.0003382
                    603,                0.62103,                0.42754,                0.99616,                0.98694,                      1,                  0.995,                0.91173,                0.43239,                0.31946,                0.91577,             0.00033737,             0.00033737,             0.00033737
                    604,                0.56076,                  0.393,                 1.0008,                0.98632,                 0.9991,                  0.995,                0.91144,                0.43115,                0.31268,                0.91617,             0.00033655,             0.00033655,             0.00033655
                    605,                0.58809,                0.37578,                0.97679,                0.98572,                0.99903,                  0.995,                0.89927,                0.43763,                0.31575,                0.92237,             0.00033572,             0.00033572,             0.00033572
                    606,                 0.5569,                0.38778,                 0.9798,                0.98661,                0.99741,                  0.995,                0.89586,                0.43721,                0.31576,                0.92512,              0.0003349,              0.0003349,              0.0003349
                    607,                0.57891,                0.39168,                  1.012,                0.99005,                0.99676,                  0.995,                0.89349,                 0.4365,                0.31078,                0.92531,             0.00033407,             0.00033407,             0.00033407
                    608,                0.58208,                0.39678,                0.97759,                  0.993,                0.99696,                  0.995,                0.89462,                0.43774,                0.30887,                0.92244,             0.00033325,             0.00033325,             0.00033325
                    609,                0.58098,                0.38238,                0.98808,                0.99248,                0.99764,                  0.995,                 0.9011,                 0.4273,                0.30663,                 0.9179,             0.00033243,             0.00033243,             0.00033243
                    610,                0.55612,                0.40386,                0.98006,                0.99263,                0.99842,                  0.995,                0.90556,                0.43565,                0.30897,                 0.9169,              0.0003316,              0.0003316,              0.0003316
                    611,                0.66134,                0.46253,                 1.0101,                0.99148,                      1,                  0.995,                0.90435,                0.45821,                0.31545,                0.92041,             0.00033078,             0.00033078,             0.00033078
                    612,                0.62054,                0.41141,                 1.0269,                0.98989,                      1,                  0.995,                0.89834,                0.45736,                0.31523,                0.91649,             0.00032995,             0.00032995,             0.00032995
                    613,                0.52126,                0.36627,                0.92816,                0.98943,                      1,                  0.995,                0.90672,                  0.439,                0.31071,                0.91001,             0.00032913,             0.00032913,             0.00032913
                    614,                0.51374,                0.37638,                0.97911,                0.98923,                      1,                  0.995,                0.91439,                0.42365,                0.30905,                0.90472,              0.0003283,              0.0003283,              0.0003283
                    615,                0.58238,                0.39937,                0.98482,                0.98878,                      1,                  0.995,                0.91875,                0.41208,                0.30861,                0.90135,             0.00032748,             0.00032748,             0.00032748
                    616,                0.57313,                0.37601,                0.94211,                0.99138,                      1,                  0.995,                0.91901,                0.41699,                0.30734,                0.90169,             0.00032665,             0.00032665,             0.00032665
                    617,                0.58776,                0.39469,                0.94459,                0.99436,                      1,                  0.995,                0.91138,                0.42362,                0.30478,                0.90351,             0.00032583,             0.00032583,             0.00032583
                    618,                0.60094,                0.37758,                 1.0709,                0.99034,                      1,                  0.995,                0.90184,                0.43958,                0.30789,                0.90932,               0.000325,               0.000325,               0.000325
                    619,                0.57262,                0.37879,                0.96886,                0.98531,                      1,                  0.995,                0.89955,                0.44423,                0.31175,                0.91165,             0.00032418,             0.00032418,             0.00032418
                    620,                0.53809,                0.36948,                0.97841,                0.98493,                      1,                  0.995,                0.90963,                0.42868,                0.31198,                0.90568,             0.00032335,             0.00032335,             0.00032335
                    621,                0.62282,                0.46513,                 1.0001,                0.98574,                      1,                  0.995,                0.91338,                 0.4266,                0.30987,                0.90645,             0.00032253,             0.00032253,             0.00032253
                    622,                0.56615,                0.41173,                0.96978,                0.98698,                      1,                  0.995,                0.90489,                0.44353,                0.31107,                0.91545,              0.0003217,              0.0003217,              0.0003217
                    623,                0.61671,                0.42185,                 1.0123,                0.99254,                      1,                  0.995,                0.91156,                0.43636,                0.30914,                0.91251,             0.00032088,             0.00032088,             0.00032088
                    624,                0.59231,                0.39438,                 0.9453,                0.99498,                      1,                  0.995,                0.91446,                0.42219,                0.30474,                0.90624,             0.00032006,             0.00032006,             0.00032006
                    625,                0.61081,                0.40852,                 0.9688,                0.99416,                      1,                  0.995,                0.91134,                0.42324,                 0.3034,                0.90622,             0.00031923,             0.00031923,             0.00031923
                    626,                0.56366,                0.38171,                0.98605,                0.99241,                      1,                  0.995,                0.90442,                0.43796,                0.30505,                0.91109,             0.00031841,             0.00031841,             0.00031841
                    627,                0.61264,                0.38246,                 1.0172,                0.99053,                      1,                  0.995,                0.89861,                0.45238,                0.30571,                0.91623,             0.00031758,             0.00031758,             0.00031758
                    628,                0.65661,                0.39131,                0.99922,                0.98932,                      1,                  0.995,                0.89857,                0.45131,                0.31039,                0.91754,             0.00031676,             0.00031676,             0.00031676
                    629,                0.53591,                 0.4014,                0.97182,                0.99022,                      1,                  0.995,                0.91239,                0.43011,                0.30961,                0.91247,             0.00031593,             0.00031593,             0.00031593
                    630,                0.57316,                0.39277,                0.97793,                0.99221,                      1,                  0.995,                0.91473,                0.43414,                0.30943,                0.91672,             0.00031511,             0.00031511,             0.00031511
                    631,                0.52925,                0.37642,                 0.9633,                0.99362,                      1,                  0.995,                0.91647,                0.43464,                 0.3071,                0.91535,             0.00031428,             0.00031428,             0.00031428
                    632,                0.58775,                0.40846,                0.98392,                0.99102,                      1,                  0.995,                0.91793,                0.41698,                 0.3005,                0.90684,             0.00031346,             0.00031346,             0.00031346
                    633,                0.59519,                0.40744,                0.95916,                0.98852,                0.99893,                  0.995,                0.91528,                0.41509,                 0.2993,                0.90525,             0.00031263,             0.00031263,             0.00031263
                    634,                0.66526,                 0.4985,                 1.1639,                0.98419,                0.99851,                  0.995,                0.91283,                0.42313,                0.30345,                0.90759,             0.00031181,             0.00031181,             0.00031181
                    635,                0.54864,                0.37495,                0.96873,                0.98442,                0.99971,                  0.995,                 0.9084,                 0.4268,                 0.3043,                0.91102,             0.00031098,             0.00031098,             0.00031098
                    636,                 0.5455,                0.37665,                0.97201,                0.98437,                      1,                  0.995,                0.91512,                0.42096,                0.30223,                0.90987,             0.00031016,             0.00031016,             0.00031016
                    637,                0.55415,                0.37617,                0.96267,                0.98691,                0.99822,                  0.995,                0.90801,                0.42695,                0.30256,                0.91137,             0.00030933,             0.00030933,             0.00030933
                    638,                0.59338,                0.37724,                 1.0056,                0.98925,                0.99843,                  0.995,                0.91098,                0.43867,                0.30774,                0.91278,             0.00030851,             0.00030851,             0.00030851
                    639,                0.60924,                0.50071,                0.99321,                0.99016,                      1,                  0.995,                0.91559,                0.42862,                0.30523,                0.90772,             0.00030769,             0.00030769,             0.00030769
                    640,                0.55865,                0.42781,                   1.01,                0.99108,                      1,                  0.995,                0.91718,                0.41112,                0.30367,                0.90332,             0.00030686,             0.00030686,             0.00030686
                    641,                 0.5992,                 0.4386,                 1.0129,                0.99197,                      1,                  0.995,                0.91409,                0.41479,                0.30509,                 0.9039,             0.00030604,             0.00030604,             0.00030604
                    642,                 0.5981,                 0.4468,                 1.0563,                0.99381,                      1,                  0.995,                0.91465,                0.41927,                0.30386,                0.90481,             0.00030521,             0.00030521,             0.00030521
                    643,                0.50659,                0.44735,                0.93574,                0.99268,                      1,                  0.995,                0.91588,                 0.4065,                0.30283,                0.90023,             0.00030439,             0.00030439,             0.00030439
                    644,                0.55595,                0.44811,                0.95211,                0.99136,                      1,                  0.995,                0.91677,                0.40828,                0.30057,                0.90123,             0.00030356,             0.00030356,             0.00030356
                    645,                 0.5973,                0.38425,                  1.022,                0.99118,                      1,                  0.995,                0.91801,                0.40537,                0.29795,                0.90003,             0.00030274,             0.00030274,             0.00030274
                    646,                0.58329,                0.43759,                 1.0377,                0.99268,                      1,                  0.995,                0.91355,                0.40721,                0.29613,                0.90148,             0.00030191,             0.00030191,             0.00030191
                    647,                0.60503,                0.47615,                   1.07,                0.99307,                      1,                  0.995,                0.91979,                0.42222,                0.29986,                0.90956,             0.00030109,             0.00030109,             0.00030109
                    648,                0.54147,                0.37084,                0.94597,                 0.9936,                      1,                  0.995,                 0.9204,                0.41938,                0.29626,                 0.9081,             0.00030026,             0.00030026,             0.00030026
                    649,                0.56986,                0.37366,                0.96788,                0.99402,                      1,                  0.995,                0.91788,                0.41573,                0.29879,                 0.9051,             0.00029944,             0.00029944,             0.00029944
                    650,                0.61177,                0.39914,                  1.012,                0.99469,                      1,                  0.995,                 0.9156,                0.42537,                0.30145,                0.90888,             0.00029861,             0.00029861,             0.00029861
                    651,                 0.5578,                0.38614,                0.96418,                0.99575,                      1,                  0.995,                0.91757,                0.42017,                0.29736,                 0.9092,             0.00029779,             0.00029779,             0.00029779
                    652,                0.52008,                 0.3696,                  0.974,                0.99554,                      1,                  0.995,                0.91523,                0.41433,                0.29525,                0.90893,             0.00029696,             0.00029696,             0.00029696
                    653,                   0.93,                0.86708,                  1.211,                0.99592,                      1,                  0.995,                0.91824,                0.40596,                0.29327,                0.90554,             0.00029614,             0.00029614,             0.00029614
                    654,                0.55389,                0.38394,                 1.0024,                0.99637,                      1,                  0.995,                0.92051,                0.38674,                0.29027,                0.90026,             0.00029532,             0.00029532,             0.00029532
                    655,                0.56365,                0.38578,                0.99541,                0.99703,                      1,                  0.995,                0.92278,                 0.3888,                0.29403,                0.89952,             0.00029449,             0.00029449,             0.00029449
                    656,                0.71578,                0.65305,                 1.1203,                0.99719,                      1,                  0.995,                0.92071,                0.39534,                0.29717,                0.89905,             0.00029367,             0.00029367,             0.00029367
                    657,                0.58008,                0.41007,                0.96423,                0.99582,                0.99985,                  0.995,                0.92256,                0.38884,                0.29434,                0.89944,             0.00029284,             0.00029284,             0.00029284
                    658,                0.54232,                0.40366,                 0.9171,                0.99442,                      1,                  0.995,                0.91588,                0.39739,                0.29672,                0.90426,             0.00029202,             0.00029202,             0.00029202
                    659,                0.59524,                0.43277,                0.98189,                0.99435,                      1,                  0.995,                0.90853,                0.42324,                0.30535,                0.91213,             0.00029119,             0.00029119,             0.00029119
                    660,                0.59144,                0.46925,                0.99024,                 0.9945,                      1,                  0.995,                0.90927,                0.42823,                0.30545,                0.91121,             0.00029037,             0.00029037,             0.00029037
                    661,                0.62894,                0.44416,                 1.0409,                0.99482,                      1,                  0.995,                0.91135,                0.41567,                0.30242,                0.90606,             0.00028954,             0.00028954,             0.00028954
                    662,                0.54659,                0.38299,                0.96621,                0.99468,                      1,                  0.995,                0.91244,                0.40326,                  0.299,                0.90184,             0.00028872,             0.00028872,             0.00028872
                    663,                0.57989,                0.49099,                  1.014,                0.99441,                      1,                  0.995,                0.92438,                 0.3918,                 0.2979,                0.89679,             0.00028789,             0.00028789,             0.00028789
                    664,                0.55603,                0.37171,                0.94848,                0.99453,                      1,                  0.995,                0.92321,                0.39848,                 0.3027,                0.89913,             0.00028707,             0.00028707,             0.00028707
                    665,                0.54056,                0.35812,                0.95188,                0.99385,                      1,                  0.995,                0.91832,                0.40571,                0.30369,                0.90232,             0.00028624,             0.00028624,             0.00028624
                    666,                0.67167,                0.50936,                 1.1334,                 0.9933,                      1,                  0.995,                0.92224,                0.40059,                0.29938,                0.89907,             0.00028542,             0.00028542,             0.00028542
                    667,                0.56377,                0.37641,                0.96431,                0.99309,                      1,                  0.995,                0.92569,                0.39368,                0.29499,                0.89645,             0.00028459,             0.00028459,             0.00028459
                    668,                0.61971,                0.47295,                 1.0473,                0.99425,                      1,                  0.995,                 0.9229,                0.39285,                0.29597,                0.89742,             0.00028377,             0.00028377,             0.00028377
                    669,                0.62895,                0.43628,                0.99045,                0.99576,                      1,                  0.995,                0.91936,                0.40532,                0.29907,                 0.9008,             0.00028295,             0.00028295,             0.00028295
                    670,                0.56033,                0.37684,                0.95841,                0.99607,                      1,                  0.995,                0.92445,                0.40522,                0.29856,                0.89943,             0.00028212,             0.00028212,             0.00028212
                    671,                0.63713,                0.43284,                0.96994,                0.99405,                      1,                  0.995,                0.91994,                0.39857,                0.29702,                0.89568,              0.0002813,              0.0002813,              0.0002813
                    672,                0.60443,                0.39255,                0.97514,                0.99281,                      1,                  0.995,                0.91894,                0.40685,                0.29623,                0.89576,             0.00028047,             0.00028047,             0.00028047
                    673,                0.53931,                0.37072,                0.95291,                0.99002,                0.99765,                  0.995,                0.91609,                0.40472,                0.29377,                0.89496,             0.00027965,             0.00027965,             0.00027965
                    674,                0.62087,                0.36843,                 1.0275,                0.98401,                0.99924,                  0.995,                0.92348,                0.39623,                0.29482,                0.89459,             0.00027882,             0.00027882,             0.00027882
                    675,                0.59489,                0.60499,                0.97343,                0.98306,                0.99945,                  0.995,                0.92683,                0.40699,                 0.2974,                0.89838,               0.000278,               0.000278,               0.000278
                    676,                0.59496,                0.43143,                  1.068,                 0.9837,                0.99944,                  0.995,                0.92283,                0.40394,                0.29823,                0.89593,             0.00027717,             0.00027717,             0.00027717
                    677,                0.55489,                0.37975,                0.99164,                0.98969,                0.99904,                  0.995,                0.92636,                0.38604,                0.29772,                0.89043,             0.00027635,             0.00027635,             0.00027635
                    678,                 0.5441,                 0.4173,                0.93587,                0.99323,                      1,                  0.995,                0.92164,                0.39175,                 0.3003,                0.89467,             0.00027552,             0.00027552,             0.00027552
                    679,                0.51144,                0.41172,                0.94665,                0.99479,                      1,                  0.995,                0.91555,                0.39973,                0.30109,                0.89654,              0.0002747,              0.0002747,              0.0002747
                    680,                0.57451,                0.37157,                0.95438,                0.99323,                      1,                  0.995,                0.91141,                0.40226,                0.30184,                0.89541,             0.00027387,             0.00027387,             0.00027387
                    681,                0.57674,                0.47799,                0.96634,                0.99178,                      1,                  0.995,                0.90671,                0.41573,                0.30562,                0.90167,             0.00027305,             0.00027305,             0.00027305
                    682,                0.64494,                0.41281,                 1.0312,                0.99109,                      1,                  0.995,                0.91111,                 0.4232,                0.31234,                0.90465,             0.00027222,             0.00027222,             0.00027222
                    683,                0.55349,                 0.3777,                0.98846,                0.99171,                      1,                  0.995,                0.90973,                0.41648,                0.30988,                0.90291,              0.0002714,              0.0002714,              0.0002714
                    684,                0.51833,                0.39548,                0.94997,                0.99181,                      1,                  0.995,                0.90841,                0.41198,                0.30292,                0.90309,             0.00027058,             0.00027058,             0.00027058
                    685,                0.58903,                0.39849,                0.96486,                0.99164,                      1,                  0.995,                0.91294,                0.40849,                0.29706,                0.90414,             0.00026975,             0.00026975,             0.00026975
