                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                0.87184,                0.65884,                 1.0596,                0.90673,                    0.9,                 0.9195,                0.72207,                0.94889,                0.63079,                  1.149,              0.0006066,              0.0006066,              0.0006066
                     81,                 1.0451,                0.64065,                 1.0902,                 0.8713,                0.90833,                0.91961,                0.72534,                0.90235,                0.60087,                 1.1387,             0.00061362,             0.00061362,             0.00061362
                     82,                  1.172,                0.77562,                 1.2698,                 0.8713,                0.90833,                0.91961,                0.72534,                0.90235,                0.60087,                 1.1387,             0.00062062,             0.00062062,             0.00062062
                     83,                 1.1033,                0.66799,                 1.2233,                 0.8713,                0.90833,                0.91961,                0.72534,                0.90235,                0.60087,                 1.1387,             0.00062761,             0.00062761,             0.00062761
                     84,                0.90529,                0.56883,                0.96709,                0.87546,                  0.875,                0.90588,                 0.7078,                0.93232,                0.60487,                 1.1556,             0.00063458,             0.00063458,             0.00063458
                     85,                 0.9839,                0.60871,                 1.0665,                0.87546,                  0.875,                0.90588,                 0.7078,                0.93232,                0.60487,                 1.1556,             0.00064153,             0.00064153,             0.00064153
                     86,                 1.1857,                0.70964,                 1.3163,                0.87546,                  0.875,                0.90588,                 0.7078,                0.93232,                0.60487,                 1.1556,             0.00064847,             0.00064847,             0.00064847
                     87,                 1.1715,                0.82392,                  1.229,                0.87546,                  0.875,                0.90588,                 0.7078,                0.93232,                0.60487,                 1.1556,             0.00065539,             0.00065539,             0.00065539
                     88,                0.96398,                0.60534,                 1.1397,                0.93912,                0.87162,                0.91201,                0.67445,                0.97349,                0.60082,                 1.1465,             0.00066229,             0.00066229,             0.00066229
                     89,                0.98677,                0.62017,                 1.0513,                0.93912,                0.87162,                0.91201,                0.67445,                0.97349,                0.60082,                 1.1465,             0.00066918,             0.00066918,             0.00066918
                     90,                 1.0694,                0.73506,                  1.168,                0.93912,                0.87162,                0.91201,                0.67445,                0.97349,                0.60082,                 1.1465,             0.00067605,             0.00067605,             0.00067605
                     91,                 1.0711,                0.75243,                 1.1135,                0.93912,                0.87162,                0.91201,                0.67445,                0.97349,                0.60082,                 1.1465,              0.0006829,              0.0006829,              0.0006829
                     92,                0.97648,                0.63586,                 1.1314,                0.92443,                0.86163,                 0.9122,                0.65905,                 1.0941,                0.65024,                 1.1757,             0.00068974,             0.00068974,             0.00068974
                     93,                0.99795,                0.65775,                 1.1465,                0.92443,                0.86163,                 0.9122,                0.65905,                 1.0941,                0.65024,                 1.1757,             0.00069656,             0.00069656,             0.00069656
                     94,                0.92918,                0.63434,                  1.021,                0.92443,                0.86163,                 0.9122,                0.65905,                 1.0941,                0.65024,                 1.1757,             0.00070336,             0.00070336,             0.00070336
                     95,                0.92198,                0.67663,                 1.0227,                0.92443,                0.86163,                 0.9122,                0.65905,                 1.0941,                0.65024,                 1.1757,             0.00071015,             0.00071015,             0.00071015
                     96,                 1.0603,                0.70356,                 1.1092,                0.91748,                0.85442,                0.90489,                 0.6656,                 1.1434,                0.66704,                 1.2168,             0.00071692,             0.00071692,             0.00071692
                     97,                 1.3514,                0.88877,                 1.3673,                0.91748,                0.85442,                0.90489,                 0.6656,                 1.1434,                0.66704,                 1.2168,             0.00072368,             0.00072368,             0.00072368
                     98,                0.97446,                0.70401,                 1.0933,                0.91748,                0.85442,                0.90489,                 0.6656,                 1.1434,                0.66704,                 1.2168,             0.00073042,             0.00073042,             0.00073042
                     99,                 1.1178,                0.79189,                   1.15,                0.91748,                0.85442,                0.90489,                 0.6656,                 1.1434,                0.66704,                 1.2168,             0.00073714,             0.00073714,             0.00073714
                    100,                 1.0588,                0.68868,                 1.0574,                0.90546,                0.85626,                0.90371,                0.67559,                 1.0941,                0.67164,                 1.2041,             0.00074384,             0.00074384,             0.00074384
                    101,                 1.0522,                  0.755,                 1.1308,                0.90546,                0.85626,                0.90371,                0.67559,                 1.0941,                0.67164,                 1.2041,             0.00075053,             0.00075053,             0.00075053
                    102,                 1.0438,                0.68418,                  1.146,                0.90546,                0.85626,                0.90371,                0.67559,                 1.0941,                0.67164,                 1.2041,             0.00075053,             0.00075053,             0.00075053
                    103,                 1.0834,                0.65116,                 1.0987,                0.90546,                0.85626,                0.90371,                0.67559,                 1.0941,                0.67164,                 1.2041,             0.00074971,             0.00074971,             0.00074971
                    104,                0.86161,                0.63771,                 1.0088,                0.90398,                 0.8479,                0.91024,                0.71295,                0.96215,                 0.6235,                 1.1391,             0.00074888,             0.00074888,             0.00074888
                    105,                0.85841,                0.56789,                 1.0304,                0.90398,                 0.8479,                0.91024,                0.71295,                0.96215,                 0.6235,                 1.1391,             0.00074806,             0.00074806,             0.00074806
                    106,                 1.1843,                0.70753,                 1.2688,                0.90398,                 0.8479,                0.91024,                0.71295,                0.96215,                 0.6235,                 1.1391,             0.00074723,             0.00074723,             0.00074723
                    107,                 1.0363,                0.70387,                 1.0845,                0.90398,                 0.8479,                0.91024,                0.71295,                0.96215,                 0.6235,                 1.1391,             0.00074641,             0.00074641,             0.00074641
                    108,                0.70406,                0.70655,                0.99761,                0.88467,                0.82194,                0.90742,                0.71935,                0.94139,                0.67539,                  1.143,             0.00074558,             0.00074558,             0.00074558
                    109,                 1.1599,                0.81328,                 1.1991,                0.88467,                0.82194,                0.90742,                0.71935,                0.94139,                0.67539,                  1.143,             0.00074476,             0.00074476,             0.00074476
                    110,                 1.0407,                 0.7229,                 1.1836,                0.88467,                0.82194,                0.90742,                0.71935,                0.94139,                0.67539,                  1.143,             0.00074394,             0.00074394,             0.00074394
                    111,                 1.0965,                0.67098,                 1.1302,                0.88467,                0.82194,                0.90742,                0.71935,                0.94139,                0.67539,                  1.143,             0.00074311,             0.00074311,             0.00074311
                    112,                 1.2144,                0.81972,                  1.207,                0.95977,                 0.7805,                0.90925,                0.72558,                0.91322,                 0.6817,                 1.1139,             0.00074229,             0.00074229,             0.00074229
                    113,                 1.0191,                0.88804,                 1.0687,                0.95977,                 0.7805,                0.90925,                0.72558,                0.91322,                 0.6817,                 1.1139,             0.00074146,             0.00074146,             0.00074146
                    114,                 1.1044,                0.69407,                 1.1027,                0.95977,                 0.7805,                0.90925,                0.72558,                0.91322,                 0.6817,                 1.1139,             0.00074064,             0.00074064,             0.00074064
                    115,                 1.1175,                0.76318,                 1.1874,                0.95977,                 0.7805,                0.90925,                0.72558,                0.91322,                 0.6817,                 1.1139,             0.00073981,             0.00073981,             0.00073981
                    116,                 1.1075,                 1.0396,                 1.2308,                0.96087,                0.85849,                0.93234,                0.73285,                0.88072,                0.63777,                 1.0933,             0.00073899,             0.00073899,             0.00073899
                    117,                 1.1801,                0.69163,                 1.1628,                0.96087,                0.85849,                0.93234,                0.73285,                0.88072,                0.63777,                 1.0933,             0.00073816,             0.00073816,             0.00073816
